iter	RMSE
2913	0.08046106951
2914	0.08044924142
2915	0.08044027876
2916	0.08043162268
2917	0.08041733143
2918	0.08040564021
2919	0.08039715802
2920	0.08038701415
2921	0.08037413935
2922	0.080357419
2923	0.08035003591
2924	0.08034309136
2925	0.08033256506
2926	0.08032798609
2927	0.08031878765
2928	0.0803057352
2929	0.08028594665
2930	0.08027552708
2931	0.0802634978
2932	0.08025266653
2933	0.08024077269
2934	0.08023184584
2935	0.08022103405
2936	0.08020750405
2937	0.0801948044
2938	0.08018193877
2939	0.08016979188
2940	0.0801533039
2941	0.0801435303
2942	0.08013183447
2943	0.08012129513
2944	0.08011477872
2945	0.08010498924
2946	0.08009204285
2947	0.08008564707
2948	0.0800754963
2949	0.08006766597
2950	0.08006093467
2951	0.08005506781
2952	0.08004506106
2953	0.08003385556
2954	0.08002610709
2955	0.08000976222
2956	0.0800001291
2957	0.07999257358
2958	0.07998636301
2959	0.07997114667
2960	0.07996597728
2961	0.07995462467
2962	0.07994247877
2963	0.07992704323
2964	0.07992279104
2965	0.07991013449
2966	0.07990303533
2967	0.07989438384
2968	0.07988688919
2969	0.07987607581
2970	0.07986605531
2971	0.07985672182
2972	0.07984344169
2973	0.07983249287
2974	0.07982134533
2975	0.07981466918
2976	0.07980741127
2977	0.07979372977
2978	0.07978864695
2979	0.07977874823
2980	0.0797684991
2981	0.07975525325
2982	0.07974276328
2983	0.07973044334
2984	0.0797187261
2985	0.07971280946
2986	0.07970186386
2987	0.0796905667
2988	0.07967556226
2989	0.07967123644
2990	0.0796681707
2991	0.07966313028
2992	0.0796510854
2993	0.07964644948
2994	0.07963627629
2995	0.07962677363
2996	0.07961015352
2997	0.07960027207
2998	0.07958718602
2999	0.07957746014
3000	0.07955810246
3001	0.07954319287
3002	0.07953611643
3003	0.07952864444
3004	0.07951162632
3005	0.07950585685
3006	0.07949355024
3007	0.0794835603
3008	0.079471938
3009	0.07946376113
3010	0.07944968644
3011	0.0794366335
3012	0.07942644625
3013	0.07942080688
3014	0.07940865637
3015	0.07940220539
3016	0.07939488178
3017	0.07938575863
3018	0.07937427353
3019	0.07936555815
3020	0.07934985627
3021	0.07933908364
3022	0.07933455276
3023	0.07932540459
3024	0.07931149118
3025	0.07930446716
3026	0.07929528035
3027	0.07928913788
3028	0.07926651651
3029	0.07925674156
3030	0.07924577969
3031	0.07923819992
3032	0.07922874269
3033	0.07922264299
3034	0.07921535779
3035	0.07920690304
3036	0.07919470588
3037	0.07918278128
3038	0.07916873833
3039	0.07915447634
3040	0.07914536792
3041	0.0791360311
3042	0.07912616836
3043	0.07911461659
3044	0.07909221027
3045	0.07908103591
3046	0.07906845447
3047	0.0790540719
3048	0.07904318866
3049	0.07903329603
3050	0.07902463696
3051	0.07901607403
3052	0.07900485249
3053	0.0789924176
3054	0.07897903311
3055	0.07897137501
3056	0.07895987385
3057	0.07895589647
3058	0.07894222748
3059	0.07893212991
3060	0.07892411032
3061	0.07891046987
3062	0.07889371974
3063	0.07888441629
3064	0.07886981182
3065	0.07886104226
3066	0.07885002836
3067	0.07884043445
3068	0.07883126862
3069	0.07882551524
3070	0.0788145529
3071	0.0788043008
3072	0.07879213173
3073	0.07877864033
3074	0.07877092502
3075	0.07876226131
3076	0.07875269916
3077	0.07873875771
3078	0.07873038653
3079	0.07871527752
3080	0.07870017652
3081	0.07868973451
3082	0.07868192817
3083	0.07867504928
3084	0.07866470724
3085	0.07865203676
3086	0.07864185245
3087	0.07863701972
3088	0.07862862461
3089	0.07862457832
3090	0.0786155314
3091	0.07860617528
3092	0.07859477954
3093	0.07858103433
3094	0.07857070232
3095	0.07855949271
3096	0.07855002886
3097	0.07853479053
3098	0.07851892147
3099	0.07850250836
3100	0.07849336293
3101	0.07848224542
3102	0.07846774668
3103	0.07846372611
3104	0.07845647044
3105	0.07845066133
3106	0.07844130767
3107	0.07842981071
3108	0.0784182084
3109	0.07840522039
3110	0.07840084128
3111	0.07838735771
3112	0.07837098481
3113	0.07835730377
3114	0.07834548516
3115	0.07833500317
3116	0.07833142209
3117	0.07831334561
3118	0.07830456882
3119	0.07828952087
3120	0.07828269024
3121	0.07827134552
3122	0.07825493213
3123	0.07824347697
3124	0.07823118385
3125	0.07822233588
3126	0.07821125136
3127	0.07819514024
3128	0.07818498324
3129	0.0781749113
3130	0.07816586034
3131	0.07816029648
3132	0.07815239769
3133	0.07814147576
3134	0.07813060724
3135	0.07812573442
3136	0.07811509098
3137	0.07810277567
3138	0.07809003459
3139	0.07807515647
3140	0.07806224957
3141	0.0780527642
3142	0.07804233165
3143	0.07803014611
3144	0.07801414389
3145	0.07800094097
3146	0.0779896678
3147	0.07798126175
3148	0.07797052762
3149	0.07795991496
3150	0.07795064892
3151	0.07794151192
3152	0.07793176359
3153	0.07792455927
3154	0.07791520655
3155	0.0779011978
3156	0.0778901494
3157	0.07787828055
3158	0.07787362541
3159	0.0778676765
3160	0.07786112007
3161	0.07784577723
3162	0.07783731972
3163	0.07782790993
3164	0.07781805274
3165	0.07780655792
3166	0.07779536981
3167	0.07778531182
3168	0.0777729359
3169	0.0777620711
3170	0.07775157721
3171	0.07774635186
3172	0.07774081352
3173	0.07773710872
3174	0.07772663379
3175	0.07771762355
3176	0.07770724871
3177	0.07770100487
3178	0.07769198324
3179	0.07768313283
3180	0.07767050415
3181	0.07765965043
3182	0.07764571871
3183	0.07763703337
3184	0.07762650125
3185	0.07761392712
3186	0.07760357384
3187	0.07758471573
3188	0.07758112956
3189	0.07756994527
3190	0.07756127038
3191	0.07755231216
3192	0.07753824302
3193	0.07752809193
3194	0.07752047383
3195	0.0775131813
3196	0.07750513211
3197	0.07749265048
3198	0.07748295639
3199	0.07747911346
3200	0.07746637087
3201	0.07745656386
3202	0.07744985213
3203	0.07744187764
3204	0.07743228146
3205	0.07742267309
3206	0.07741289931
3207	0.07740915712
3208	0.0774026938
3209	0.07739376024
3210	0.07738347755
3211	0.07737461874
3212	0.07736614601
3213	0.0773635434
3214	0.07735331771
3215	0.0773392485
3216	0.0773277952
3217	0.07731819629
3218	0.07731166431
3219	0.07729769147
3220	0.07729092487
3221	0.07728478369
3222	0.07726653991
3223	0.07725777658
3224	0.07724837545
3225	0.07723451899
3226	0.07721972227
3227	0.07720761249
3228	0.07719824412
3229	0.07718935643
3230	0.0771804761
3231	0.07717132204
3232	0.07716236288
3233	0.07715279928
3234	0.07714050238
3235	0.07712809212
3236	0.07712002261
3237	0.07710805614
3238	0.07710457921
3239	0.07709729313
3240	0.07708683945
3241	0.07707917358
3242	0.07707042919
3243	0.07705962096
3244	0.07705124879
3245	0.07704193303
3246	0.0770308254
3247	0.07701978711
3248	0.07701386356
3249	0.07701130365
3250	0.0770058906
3251	0.07699684861
3252	0.07697550174
3253	0.0769655587
3254	0.07695777802
3255	0.0769500109
3256	0.07693537306
3257	0.07692684988
3258	0.07692048062
3259	0.07690623696
3260	0.07689931911
3261	0.07688613818
3262	0.07687768074
3263	0.07686878824
3264	0.07685958474
3265	0.07684507191
3266	0.07683673783
3267	0.07682948053
3268	0.07682093445
3269	0.07680923768
3270	0.07679870953
3271	0.07678374841
3272	0.07677612746
3273	0.0767661696
3274	0.07675248479
3275	0.07674408858
3276	0.07673363357
3277	0.07672034654
3278	0.07671389101
3279	0.07670487956
3280	0.07669470113
3281	0.07668372281
3282	0.07667174189
3283	0.07666162681
3284	0.07664941419
3285	0.0766396198
3286	0.07663376083
3287	0.07662502095
3288	0.07661573743
3289	0.07660525058
3290	0.07659259537
3291	0.07657901696
3292	0.0765658834
3293	0.07655677728
3294	0.07654638804
3295	0.0765365126
3296	0.07652751517
3297	0.07651727237
3298	0.07650905821
3299	0.07650080738
3300	0.07649154978
3301	0.0764809891
3302	0.07647047194
3303	0.07645690325
3304	0.07644865926
3305	0.07644040675
3306	0.07643330964
3307	0.07642523302
3308	0.07641832168
3309	0.07641107576
3310	0.07640758893
3311	0.07639528127
3312	0.07638463393
3313	0.07637082622
3314	0.07636231283
3315	0.07635485954
3316	0.07634670674
3317	0.07633944157
3318	0.07632746342
3319	0.07631956225
3320	0.07631143867
3321	0.07630719238
3322	0.07629782279
3323	0.07629147539
3324	0.07628370151
3325	0.07627239846
3326	0.07625898445
3327	0.07624735755
3328	0.0762388082
3329	0.0762319854
3330	0.07622153335
3331	0.07621529651
3332	0.0762088699
3333	0.07619465042
3334	0.07618263497
3335	0.07617644319
3336	0.07616554796
3337	0.07615389072
3338	0.07614787373
3339	0.07613964048
3340	0.07612943309
3341	0.07611657044
3342	0.07610324893
3343	0.07609726795
3344	0.07608526006
3345	0.07607172058
3346	0.07606228561
3347	0.07605005773
3348	0.07603683812
3349	0.07602926063
3350	0.07602126943
3351	0.07600769114
3352	0.07600166619
3353	0.07599103974
3354	0.0759799056
3355	0.0759686589
3356	0.07596064445
3357	0.07595048228
3358	0.07593883375
3359	0.07592800829
3360	0.07592000045
3361	0.07590814079
3362	0.07589794166
3363	0.07588618179
3364	0.07587115106
3365	0.0758606326
3366	0.07585052479
3367	0.0758436794
3368	0.07583549722
3369	0.07582782822
3370	0.07581823799
3371	0.07580713383
3372	0.0757971658
3373	0.07578601076
3374	0.07577644758
3375	0.07576819582
3376	0.07576033467
3377	0.07574539375
3378	0.07573992564
3379	0.07573238137
3380	0.07571936016
3381	0.07571164692
3382	0.07570515031
3383	0.07569539462
3384	0.07568335173
3385	0.07567564287
3386	0.07566387039
3387	0.07565370551
3388	0.07564762387
3389	0.07563627898
3390	0.07562675357
3391	0.07561651003
3392	0.07560737945
3393	0.07559717907
3394	0.07558816754
3395	0.07556776069
3396	0.07555984466
3397	0.07555380273
3398	0.07554723661
3399	0.07553406109
3400	0.07552632502
3401	0.07551671814
3402	0.07550633004
3403	0.07550112407
3404	0.0754916339
3405	0.07548248274
3406	0.07547615421
3407	0.07546386026
3408	0.07545572356
3409	0.07544835187
3410	0.07543554252
3411	0.07542892045
3412	0.07542023841
3413	0.07540707816
3414	0.0753957778
3415	0.07538259467
3416	0.07537564175
3417	0.07536581425
3418	0.075358114
3419	0.07534984282
3420	0.0753351854
3421	0.07532251501
3422	0.07531451946
3423	0.07530504846
3424	0.07529208663
3425	0.0752835046
3426	0.07527273869
3427	0.07525944228
3428	0.07524987777
3429	0.07523989843
3430	0.0752309391
3431	0.07522155945
3432	0.07520917821
3433	0.07519933826
3434	0.07519328539
3435	0.07518434425
3436	0.07517530878
3437	0.07517331497
3438	0.07516604612
3439	0.07516082848
3440	0.07515197614
3441	0.07514201653
3442	0.07513393486
3443	0.07512861753
3444	0.07511905849
3445	0.0751147082
3446	0.07510055577
3447	0.07509038915
3448	0.07508841332
3449	0.07507769002
3450	0.07506833375
3451	0.07506082625
3452	0.07505214389
3453	0.07504446562
3454	0.07502998411
3455	0.07501807826
3456	0.0750079917
3457	0.07500274158
3458	0.0749947092
3459	0.07498709663
3460	0.07497725896
3461	0.07497346955
3462	0.07496599091
3463	0.07495316592
3464	0.07494283604
3465	0.0749305749
3466	0.07491977927
3467	0.07490760201
3468	0.07489521148
3469	0.07488909007
3470	0.07487862807
3471	0.07487359046
3472	0.07486510451
3473	0.07485567274
3474	0.07484640833
3475	0.07483771001
3476	0.07482836052
3477	0.07481968256
3478	0.07481034602
3479	0.07480294379
3480	0.07479451427
3481	0.07478685145
3482	0.07477838337
3483	0.07477002446
3484	0.07476347772
3485	0.07474917527
3486	0.07474563721
3487	0.07473707599
3488	0.07471709936
3489	0.07470851436
3490	0.07469495281
3491	0.07468781239
3492	0.07468153551
3493	0.07467498607
3494	0.07466747298
3495	0.07465867955
3496	0.07464746358
3497	0.0746310448
3498	0.07462317388
3499	0.07461108882
3500	0.07459891288
3501	0.07459356464
3502	0.07458577375
3503	0.07457089822
3504	0.07456131864
3505	0.07454856657
3506	0.0745402602
3507	0.07452859009
3508	0.07451942003
3509	0.07450601909
3510	0.07449739046
3511	0.07449063954
3512	0.0744834034
3513	0.07447467303
3514	0.07446614063
3515	0.07446132689
3516	0.0744552578
3517	0.07444591498
3518	0.07443665131
3519	0.07443355419
3520	0.07441965761
3521	0.07441176533
3522	0.07440299456
3523	0.07439664053
3524	0.07438895427
3525	0.07438293613
3526	0.07437300647
3527	0.07436338594
3528	0.07435163711
3529	0.07434559713
3530	0.07433903257
3531	0.07433515786
3532	0.07432410581
3533	0.07432030063
3534	0.07430736918
3535	0.07430129039
3536	0.07429444732
3537	0.07428365952
3538	0.07427396524
3539	0.07426287944
3540	0.07425389871
3541	0.07424636706
3542	0.07423911756
3543	0.07423564323
3544	0.07422641232
3545	0.07421894906
3546	0.07421146402
3547	0.07419890171
3548	0.07418805521
3549	0.07418133767
3550	0.0741741847
3551	0.0741547288
3552	0.07415201657
3553	0.07414557555
3554	0.07413842579
3555	0.07413173466
3556	0.07412352993
3557	0.07411499392
3558	0.0741068022
3559	0.07409996983
3560	0.074091079
3561	0.07408400586
3562	0.07407803948
3563	0.07407108036
3564	0.07406378511
3565	0.07405541327
3566	0.07405350301
3567	0.07404698514
3568	0.0740375648
3569	0.07402945022
3570	0.07402549369
3571	0.07401184917
3572	0.07400026701
3573	0.07399284221
3574	0.07398918934
3575	0.07398628798
3576	0.07397586095
3577	0.07396788885
3578	0.07395850338
3579	0.07395537118
3580	0.07394601591
3581	0.07393754917
3582	0.07392947842
3583	0.07392760404
3584	0.07392022582
3585	0.07391437716
3586	0.07390023177
3587	0.07388102862
3588	0.0738731192
3589	0.07386270703
3590	0.07386084442
3591	0.07385092023
3592	0.07384708225
3593	0.07384148225
3594	0.07383458243
3595	0.0738262396
3596	0.07381312378
3597	0.07380354948
3598	0.07379576003
3599	0.07378679918
3600	0.07378065337
3601	0.07377347369
3602	0.07376403232
3603	0.07375669955
3604	0.07374315541
3605	0.07373501515
3606	0.07372412828
3607	0.07371243045
3608	0.07370501012
3609	0.07369462923
3610	0.07368572685
3611	0.07367827288
3612	0.07366993265
3613	0.07365892621
3614	0.07364589692
3615	0.07363880412
3616	0.07363161092
3617	0.07362336234
3618	0.07361527532
3619	0.07360313681
3620	0.073589108
3621	0.07357985215
3622	0.07357153738
3623	0.07356439858
3624	0.07355303333
3625	0.07354945621
3626	0.07354011224
3627	0.07352930668
3628	0.07352013866
3629	0.07350681365
3630	0.07349695824
3631	0.07349074449
3632	0.07348639377
3633	0.0734776561
3634	0.07347124528
3635	0.07345940774
3636	0.07344839882
3637	0.07344201706
3638	0.07343476419
3639	0.07342441975
3640	0.07341466285
3641	0.07340345572
3642	0.07338783769
3643	0.07337951271
3644	0.07337177706
3645	0.07336612153
3646	0.07335437788
3647	0.07334760054
3648	0.07334469096
3649	0.07333639047
3650	0.07332708571
3651	0.07331875813
3652	0.07330684621
3653	0.07329876941
3654	0.07329523038
3655	0.07328883207
3656	0.07327703438
3657	0.07327377923
3658	0.07326772656
3659	0.07325733586
3660	0.07324706236
3661	0.07323667973
3662	0.07322976598
3663	0.07322132357
3664	0.07321201803
3665	0.07319815461
3666	0.07318458313
3667	0.07318198087
3668	0.07317491857
3669	0.07316794444
3670	0.07315673874
3671	0.07314848569
3672	0.07313888037
3673	0.07313182818
3674	0.0731210209
3675	0.0731075831
3676	0.07309848212
3677	0.07309497414
3678	0.07308247569
3679	0.07307426166
3680	0.07306779139
3681	0.07306163598
3682	0.07304834014
3683	0.07303532547
3684	0.07302709379
3685	0.07302467127
3686	0.07301951053
3687	0.07301258823
3688	0.0730018093
3689	0.07299187645
3690	0.07298238404
3691	0.07297417371
3692	0.0729673449
3693	0.07295953092
3694	0.07295159311
3695	0.07294200629
3696	0.07293619576
3697	0.07292767548
3698	0.07291774525
3699	0.07290567518
3700	0.07289498979
3701	0.0728824106
3702	0.07287168432
3703	0.07286450635
3704	0.07285913117
3705	0.07284975285
3706	0.07283799248
3707	0.07282613059
3708	0.07281736799
3709	0.07281044509
3710	0.07280357713
3711	0.07279025155
3712	0.07278115821
3713	0.07277769339
3714	0.0727652833
3715	0.0727585342
3716	0.07274534279
3717	0.07273424102
3718	0.07272393654
3719	0.07271334241
3720	0.07270841845
3721	0.07269601457
3722	0.072689087
3723	0.07267758682
3724	0.0726678321
3725	0.07265998399
3726	0.07265126412
3727	0.07264320801
3728	0.07264143676
3729	0.07263424072
3730	0.07262744019
3731	0.07261777963
3732	0.07261498539
3733	0.07261007254
3734	0.07259780148
3735	0.07258687588
3736	0.07257644119
3737	0.07256540157
3738	0.07255711219
3739	0.07254480172
3740	0.07253602373
3741	0.07253331913
3742	0.07252341682
3743	0.07251157418
3744	0.07250645989
3745	0.07249846072
3746	0.07249034375
3747	0.07248304269
3748	0.07247653809
3749	0.07246879205
3750	0.0724664302
3751	0.07245625945
3752	0.07244580493
3753	0.07243760392
3754	0.07243024674
3755	0.07241786766
3756	0.07240646094
3757	0.07239445038
3758	0.07238856255
3759	0.0723767836
3760	0.07237169604
3761	0.07236847414
3762	0.07236042992
3763	0.07234778722
3764	0.07233728964
3765	0.07232996974
3766	0.07232071999
3767	0.07231224085
3768	0.07230221908
3769	0.07229063202
3770	0.07228305768
3771	0.07228132808
3772	0.07227100824
3773	0.07226657979
3774	0.07225662585
3775	0.07224581298
3776	0.07223777159
3777	0.07222953942
3778	0.07222064792
3779	0.07221026152
3780	0.07219756281
3781	0.07218845018
3782	0.07218145487
3783	0.07217237677
3784	0.07216600688
3785	0.07215322853
3786	0.0721450902
3787	0.07213842491
3788	0.07213011558
3789	0.07212159978
3790	0.07211460283
3791	0.07210380835
3792	0.0721003083
3793	0.07209146819
3794	0.07208708952
3795	0.07207709263
3796	0.07206700283
3797	0.07205902574
3798	0.07204907486
3799	0.07204176393
3800	0.07203233297
3801	0.07202835632
3802	0.07201645344
3803	0.07200582042
3804	0.0719989829
3805	0.0719893794
3806	0.07198278405
3807	0.07197500552
3808	0.07196376173
3809	0.07195623934
3810	0.07194492166
3811	0.07193566088
3812	0.07192776404
3813	0.07191825515
3814	0.07191195506
3815	0.07190911062
3816	0.07189724227
3817	0.07188509982
3818	0.07187536661
3819	0.07186688486
3820	0.07185808042
3821	0.07185177201
3822	0.07184688142
3823	0.07184125975
3824	0.07183092134
3825	0.0718241224
3826	0.07181634692
3827	0.07180703095
3828	0.0717992977
3829	0.07178763289
3830	0.07177870625
3831	0.07177108273
3832	0.07176328959
3833	0.07176048062
3834	0.07175239942
3835	0.07174609194
3836	0.07173622278
3837	0.07172558716
3838	0.07171550776
3839	0.07170788533
3840	0.07170505367
3841	0.07169630815
3842	0.07168384071
3843	0.07167559207
3844	0.07167199885
3845	0.07166527087
3846	0.07165955707
3847	0.07165019765
3848	0.07163973507
3849	0.07162956871
3850	0.07161989458
3851	0.07161030355
3852	0.07160377572
3853	0.07159623232
3854	0.07158477996
3855	0.07157754156
3856	0.07157471896
3857	0.07156811172
3858	0.07155921649
3859	0.07154649969
3860	0.0715422364
3861	0.07153468692
3862	0.07152796884
3863	0.07152008685
3864	0.07150883092
3865	0.07150050899
3866	0.07148999369
3867	0.07147973735
3868	0.07146745395
3869	0.07146318785
3870	0.07145384169
3871	0.07144764459
3872	0.07143825198
3873	0.07142767787
3874	0.07142512814
3875	0.07142318462
3876	0.07141248156
3877	0.07140293977
3878	0.07139337097
3879	0.07138809048
3880	0.07137768341
3881	0.07136861371
3882	0.07136004802
3883	0.07135021065
3884	0.07134818467
3885	0.0713371673
3886	0.07132793416
3887	0.07132331124
3888	0.07131402267
3889	0.07130638864
3890	0.07129812694
3891	0.07128837774
3892	0.07127612195
3893	0.07126697096
3894	0.07125752802
3895	0.07124722338
3896	0.07124118561
3897	0.07123306117
3898	0.07122607614
3899	0.07122333171
3900	0.07121955669
3901	0.07121682567
3902	0.07121261705
3903	0.07120765863
3904	0.07119518334
3905	0.07118448025
3906	0.07117492443
3907	0.07116757332
3908	0.07115711834
3909	0.07114786842
3910	0.07113919001
3911	0.07113075267
3912	0.07112624756
3913	0.07112107254
3914	0.07111414623
3915	0.07110581008
3916	0.07109825366
3917	0.07109192551
3918	0.07108590129
3919	0.07108205217
3920	0.07106675887
3921	0.07105682546
3922	0.07104852861
3923	0.07103844297
3924	0.07103228427
3925	0.07102085532
3926	0.07101343166
3927	0.07100305452
3928	0.07099549002
3929	0.07099133392
3930	0.07098371014
3931	0.07097281643
3932	0.0709672123
3933	0.07095536525
3934	0.07094760007
3935	0.0709407438
3936	0.07093061602
3937	0.07092738404
3938	0.07091695988
3939	0.07091410258
3940	0.07090332653
3941	0.07089811546
3942	0.07088718792
3943	0.07087613202
3944	0.07087340926
3945	0.07086422286
3946	0.0708544484
3947	0.07084844259
3948	0.0708420907
3949	0.07083596245
3950	0.07083142426
3951	0.07082023204
3952	0.07080964789
3953	0.07080173736
3954	0.07079769864
3955	0.07079024973
3956	0.070781259
3957	0.07077114833
3958	0.07076022514
3959	0.07075035294
3960	0.07074508268
3961	0.07073491883
3962	0.07072574744
3963	0.07071578432
3964	0.0707051545
3965	0.07069844993
3966	0.0706877647
3967	0.07067939404
3968	0.07067675578
3969	0.07066966246
3970	0.07065765116
3971	0.07065299089
3972	0.07064705929
3973	0.07063664581
3974	0.07062991368
3975	0.07062777847
3976	0.07061831033
3977	0.07061046748
3978	0.07060640275
3979	0.07059692111
3980	0.07058868839
3981	0.07058092407
3982	0.07057037094
3983	0.07055844228
3984	0.07055049268
3985	0.07054290813
3986	0.07053856283
3987	0.07053179021
3988	0.07052243684
3989	0.07051417305
3990	0.07050598481
3991	0.07050041777
3992	0.07049581336
3993	0.07048551677
3994	0.07047804589
3995	0.07046961759
3996	0.07046477954
3997	0.07045907165
3998	0.0704476235
3999	0.07044163577
4000	0.07043377086
4001	0.07042211313
4002	0.07041427955
4003	0.07040582003
4004	0.07039890812
4005	0.07039050133
4006	0.07038078714
4007	0.07037349281
4008	0.07036413415
4009	0.0703562809
4010	0.070349363
4011	0.07034014904
4012	0.07033045598
4013	0.07032241643
4014	0.07031640986
4015	0.0703101674
4016	0.07030420982
4017	0.07029658349
4018	0.07028771034
4019	0.07027889999
4020	0.07026827711
4021	0.07026264269
4022	0.07025425399
4023	0.07024621237
4024	0.07023899194
4025	0.07023588014
4026	0.07023406846
4027	0.07022745465
4028	0.07021707645
4029	0.07020973354
4030	0.07020018908
4031	0.07019228115
4032	0.07018644327
4033	0.07017887295
4034	0.07017409558
4035	0.07016527502
4036	0.07015628896
4037	0.07014539069
4038	0.07013466943
4039	0.07012742932
4040	0.07011890863
4041	0.07011399647
4042	0.07010632593
4043	0.07009911903
4044	0.07009009609
4045	0.07008392323
4046	0.07007276758
4047	0.07006459952
4048	0.07004788899
4049	0.07003978447
4050	0.07002811496
4051	0.0700197135
4052	0.07001023179
4053	0.07000119708
4054	0.06999398233
4055	0.06998664157
4056	0.06998039516
4057	0.06997358759
4058	0.06996690722
4059	0.06995736184
4060	0.06994666494
4061	0.06994027258
4062	0.06993755644
4063	0.06993076284
4064	0.06992375255
4065	0.06991700351
4066	0.06991115946
4067	0.06990925834
4068	0.0699005768
4069	0.06989328502
4070	0.06988430758
4071	0.06987517048
4072	0.06986492819
4073	0.06985816991
4074	0.06984798273
4075	0.06984029116
4076	0.06983373607
4077	0.06982278841
4078	0.06981231383
4079	0.0698038489
4080	0.06979405186
4081	0.06978686029
4082	0.0697753612
4083	0.06976729991
4084	0.06975495003
4085	0.06974833718
4086	0.06974112693
4087	0.06973367071
4088	0.06972606056
4089	0.06971678143
4090	0.06971330426
4091	0.06970373176
4092	0.06969674101
4093	0.06969009549
4094	0.06968313988
4095	0.0696781528
4096	0.0696693666
4097	0.06966100305
4098	0.06965037057
4099	0.06964090068
4100	0.06962945363
4101	0.06962554009
4102	0.06961782792
4103	0.06960994577
4104	0.06959905127
4105	0.0695923792
4106	0.06958781957
4107	0.06957979752
4108	0.06957009267
4109	0.06956192253
4110	0.06955294431
4111	0.06954560604
4112	0.06953878387
4113	0.06952858372
4114	0.06952120303
4115	0.06951637342
4116	0.06950931551
4117	0.0695007515
4118	0.0694935655
4119	0.06948602762
4120	0.06947813116
4121	0.06946728214
4122	0.06946162277
4123	0.06945165112
4124	0.06944423845
4125	0.06943526837
4126	0.06942419487
4127	0.06941970907
4128	0.0694108307
4129	0.06940282772
4130	0.06939344366
4131	0.06938297468
4132	0.06937257454
4133	0.06937001538
4134	0.06936322047
4135	0.06935758288
4136	0.06934542273
4137	0.06933750178
4138	0.06933190915
4139	0.06932529994
4140	0.06932165657
4141	0.06931425917
4142	0.06930319974
4143	0.06929408432
4144	0.0692879206
4145	0.06927789366
4146	0.06926926618
4147	0.06926071062
4148	0.06925431551
4149	0.06924653207
4150	0.06924117539
4151	0.06923022981
4152	0.0692229436
4153	0.06921545158
4154	0.06921253948
4155	0.06920387533
4156	0.06919852252
4157	0.06919047997
4158	0.069187873
4159	0.06918044603
4160	0.06917298586
4161	0.06916687754
4162	0.06915560683
4163	0.06914961451
4164	0.06914004257
4165	0.06913053207
4166	0.06911916251
4167	0.06911529633
4168	0.0691083569
4169	0.06910146428
4170	0.06909139242
4171	0.06908755514
4172	0.06907724462
4173	0.06907169656
4174	0.06906237424
4175	0.06905892381
4176	0.06905314895
4177	0.06904283507
4178	0.06903479402
4179	0.06902813658
4180	0.06901707579
4181	0.06900981202
4182	0.06900276555
4183	0.06899427864
4184	0.06898784429
4185	0.06898062541
4186	0.06897544817
4187	0.0689683261
4188	0.06896226367
4189	0.06895470954
4190	0.06894534879
4191	0.06893869966
4192	0.06893112722
4193	0.06892267804
4194	0.0689147312
4195	0.06890381343
4196	0.06890017279
4197	0.06889173103
4198	0.06888278562
4199	0.06887840305
4200	0.06887258993
4201	0.06886375656
4202	0.0688566764
4203	0.06885230492
4204	0.06884185052
4205	0.06883749522
4206	0.06882895472
4207	0.06881881072
4208	0.06880849005
4209	0.06879760089
4210	0.0687904489
4211	0.06878669996
4212	0.0687784099
4213	0.06876806083
4214	0.06876262189
4215	0.06875574766
4216	0.06874839885
4217	0.06873844911
4218	0.06873324353
4219	0.06872304942
4220	0.06871251697
4221	0.0687015941
4222	0.0686938898
4223	0.06868727694
4224	0.06868026236
4225	0.06867685441
4226	0.06866855324
4227	0.06865888875
4228	0.06865189475
4229	0.06864816778
4230	0.06863937061
4231	0.06863311121
4232	0.06862552024
4233	0.06862227703
4234	0.0686165367
4235	0.06861129945
4236	0.06860006117
4237	0.06859219831
4238	0.06858310272
4239	0.06857269459
4240	0.06856479955
4241	0.06855596853
4242	0.06854747398
4243	0.06854543962
4244	0.0685383383
4245	0.06852767123
4246	0.06852081537
4247	0.06851218364
4248	0.06850532188
4249	0.06849528817
4250	0.06848690184
4251	0.06848063042
4252	0.0684742683
4253	0.0684648784
4254	0.06845619714
4255	0.06845277459
4256	0.06844407455
4257	0.06844123973
4258	0.06843494484
4259	0.06842990213
4260	0.06842650338
4261	0.06841713602
4262	0.06841129873
4263	0.06840907128
4264	0.06840090234
4265	0.06839189444
4266	0.06838409621
4267	0.06837946299
4268	0.068373804
4269	0.06836639497
4270	0.06835817663
4271	0.06834816202
4272	0.06833828806
4273	0.06833212772
4274	0.06832538229
4275	0.06832139063
4276	0.0683147291
4277	0.06830753443
4278	0.06829706302
4279	0.06828627204
4280	0.06827861277
4281	0.06827378356
4282	0.06826640957
4283	0.06825872979
4284	0.06825265156
4285	0.06824634383
4286	0.06823749719
4287	0.06823304777
4288	0.06822536125
4289	0.06821846101
4290	0.06821207784
4291	0.06820396139
4292	0.06819182129
4293	0.06818728862
4294	0.06817988789
4295	0.06817385331
4296	0.06816569788
4297	0.06815875046
4298	0.06815007413
4299	0.06814496287
4300	0.06813814392
4301	0.06813136027
4302	0.06812483147
4303	0.06811761665
4304	0.06811142222
4305	0.06810409687
4306	0.06810096362
4307	0.06808995748
4308	0.06808329862
4309	0.06807704632
4310	0.06807045354
4311	0.068063703
4312	0.06805439766
